nose_x,nose_y,leftEye_x,leftEye_y,rightEye_x,rightEye_y,leftEar_x,leftEar_y,rightEar_x,rightEar_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y
0.5301346257262013,0.012529143437931082,0.599016765457932,0.0002649432217688097,0.47978205792459194,0.0,0.6387575439271845,0.054335563540055636,0.39684981127314084,0.0509089982946163,0.7661217768487876,0.2261580404925903,0.2483997930549498,0.22228093252621475,0.9203576998726332,0.4290871302178086,0.04811552694205062,0.43039192178622926,1.0,0.248129567944569,0.0,0.22596958016360352,0.7014793095560596,0.6238715640326248,0.3419915231106584,0.6399001099495383,0.695271430268717,1.0,0.663109570377467,0.9941121590609228
0.5296905517618101,0.013592018205021495,0.600505975499917,0.0014867702568720409,0.4831012454392872,0.0,0.6389304900297301,0.05343832580833042,0.3982276822381041,0.050770766658745914,0.7648056968372507,0.22133840582218375,0.2461874527133353,0.22054326178668712,0.9179624670899784,0.422507809246238,0.05120527076837797,0.42302485165531967,1.0,0.23746482139909517,0.0,0.22194738676036976,0.695679540366601,0.6050752155318665,0.33401044999033447,0.7045934551545349,0.6947895265055148,0.9840634250615634,0.3454895890273043,1.0
0.5285047163480762,0.012922657907803165,0.5984043532966685,0.0010803696477753799,0.481498946155784,0.0,0.6388429845330793,0.0533295941647535,0.3982185327545079,0.049825512908889084,0.7637453713906688,0.22088681904870205,0.2521446911927274,0.2186215854719805,0.9149760034649693,0.42019919110709003,0.051542490500759625,0.41871830966557705,1.0,0.23492180022112497,0.0,0.21765771752040128,0.7018622064762433,0.6119594449061345,0.3363859172949364,0.704826578939103,0.6968657379432323,0.9838063634635597,0.345333077539413,1.0
0.5290558182911135,0.014785773466659036,0.5995674326434236,0.002599265567870003,0.4851270856659675,0.0,0.6319175328645565,0.05667489556204015,0.39541586824137703,0.05010311614831855,0.7657082950499199,0.2222993856497411,0.24598143971950642,0.21714214255840916,0.9220100113005223,0.4171657371411009,0.0478472511985763,0.41827868261632734,1.0,0.23244995730598383,0.0,0.21780522657136153,0.7039815584238611,0.6113509844178723,0.34020795548652805,0.7019147751395675,0.6933526552922333,0.9697609135093689,0.3519885836063242,1.0
0.5251015611708143,0.016208399416244534,0.5616601295514473,0.0030409599446330846,0.48231367121758906,0.0,0.6267640855024247,0.05616680472813147,0.3865381436869965,0.0477257590422399,0.7574632726490814,0.22340036327086768,0.25703280018210045,0.22121304270009004,0.9141617835456578,0.41980920956439527,0.04992859990008373,0.4194258314531407,1.0,0.2320188243518083,0.0,0.21346659057357528,0.7126660445464577,0.6064886323325968,0.33927557993390745,0.634680080101301,0.6850660631745994,0.9885723335747032,0.3525641833281678,1.0
0.5238815614424921,0.016954950780853618,0.5604726503327063,0.002057231464241533,0.4798356602700086,0.0,0.6324538234453032,0.05351144184579747,0.38424319202920193,0.04734299112600416,0.7672224254107841,0.2233579809557277,0.24369599262628416,0.2180838182913242,0.9287207471827383,0.4195939535559521,0.03928622029279136,0.41547280519470997,1.0,0.2331374815172545,0.0,0.218134528536844,0.7389934629705305,0.5896746808993423,0.33864840505452715,0.6945937827060037,0.6849733587189295,0.9840024031902291,0.3568859219411388,1.0
0.5355361597758909,0.0174235331685814,0.5732643269233376,0.0018932183856040568,0.49381756016577016,0.0,0.6408281629488617,0.05366607670822295,0.40092512875582825,0.04832265911136777,0.7701608525614969,0.22401845944697832,0.2607021137584639,0.21679446137603703,0.9326834971015268,0.42093025247708615,0.022414272421215502,0.416788670645486,1.0,0.23639936718620083,0.0,0.2131406733089259,0.7469605376956724,0.590994530326705,0.3435012963715715,0.6738768173384642,0.6980141066846429,0.9816514309485125,0.3642572679704349,1.0
0.5386858751912446,0.018213267966975824,0.575892106628724,0.002310351847384885,0.4982507233957515,0.0,0.64451119963307,0.05380065944986963,0.40266994330660294,0.04940519147209513,0.7722645319628194,0.22309025972476634,0.25678639847261,0.21988686888366718,0.9275331047524797,0.4153539772320009,0.026869475187879365,0.4183085442313401,1.0,0.2345321057101688,0.0,0.21984315057912923,0.713628293279515,0.6115077840564728,0.3497500902496917,0.7127428780288448,0.7004627655457062,0.9839146278828826,0.3588722062015932,1.0
0.5473319531478743,0.018421103262488914,0.5785302109269763,0.0016248794823067222,0.4967045754043784,0.0,0.6463659333390226,0.055139873323235715,0.40315421568706034,0.04994739526651246,0.7746623598342458,0.22290894605836417,0.26048173218775733,0.22031645840900574,0.9302362927168735,0.41646851420555603,0.034459075583777435,0.4202880370702606,1.0,0.23425202665464973,0.0,0.2234610301920639,0.7198459573468945,0.6123146159495413,0.36439451553085817,0.6990497670319353,0.7008558815749956,0.985379873180609,0.36347880286906326,1.0
0.5506100203261436,0.018218431866208504,0.5804867134240347,1.0861990970184356e-05,0.49085295220004777,0.0,0.6500205338421322,0.05419251429889124,0.40490735224838503,0.049455451345967,0.7733668042827458,0.22451584124355942,0.25636506622282096,0.22141682197297607,0.9321748784726976,0.4215302806350359,0.04186302841600526,0.4254860614949981,1.0,0.23476482277439445,0.0,0.22541584918213745,0.7111532277783704,0.6233275243103203,0.36016302454525806,0.7098123597360362,0.7026518395018254,0.9976916127032373,0.36995544864320873,1.0
0.5615868684190573,0.017751934813728304,0.5926077397398345,0.0013837991755418684,0.5053679724596324,0.0,0.6598762312117632,0.055636729383959235,0.4144555346296606,0.051681067341266214,0.7856727605447531,0.22363734841752,0.2569097073479192,0.21938567200430614,0.9509184863300377,0.42010562247766453,0.044676325811141594,0.4190629198946534,1.0,0.23544701112781577,0.0,0.22136691572265615,0.71580887462795,0.6129283447880425,0.36075744953455186,0.6267413595581458,0.7117069679615002,0.9830073408101733,0.36759963686167885,1.0
