nose_x,nose_y,leftEye_x,leftEye_y,rightEye_x,rightEye_y,leftEar_x,leftEar_y,rightEar_x,rightEar_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y
0.676094056380725,0.024779801039993967,0.734535816444342,0.0,0.6214536306527625,0.0024861809057422873,0.8655879463681054,0.026226424894612275,0.4979209223770182,0.035384381256031515,1.0,0.23023324621409974,0.36454408576054637,0.2187491504903855,0.9978832430287753,0.4398334208732765,0.0,0.298601051838533,0.7691138773962682,0.5421685650374852,0.16549373960566072,0.10367791546845356,0.8960471258713454,0.6387568373388117,0.3589051069531238,0.6293885666685438,0.8656312482471554,0.9923153360271689,0.38537933872659924,1.0
0.6759320576075689,0.02645449391867662,0.7375216918737579,0.0,0.5669198295224512,0.00420138449203955,0.851217852769084,0.029178113110149704,0.4997587645249458,0.04009787333694634,1.0,0.22996727805405887,0.36321763774024846,0.21783151961593847,0.9982740576109289,0.4402668092472185,0.0,0.2980818301180341,0.7684374627269351,0.5434347754232163,0.13352097959073975,0.1163534575753518,0.8925685698398539,0.6452292592200304,0.36711789123908706,0.6044897612883992,0.8568292654245391,0.9925485552969879,0.3755125833866707,1.0
0.674820708411689,0.026264926352017163,0.7369460443391465,0.0,0.6208793360844629,0.003976930853538403,0.8519676729655535,0.028873957858883213,0.49996310198191934,0.039832344116533344,1.0,0.22933267410764938,0.3610752637199692,0.2177454451345474,0.9977432533360766,0.4399917154965456,0.0,0.2976079252823491,0.7724002488556991,0.5422389990276544,0.13282193856975874,0.1167132382497728,0.8984803563861057,0.647760803967241,0.370361797254552,0.6026381011080433,0.8534440979897052,0.9907215740169211,0.3786590604638325,1.0
0.6728986210079497,0.026253014910183742,0.7346098790892754,0.0,0.6200020616438194,0.0039800776537667,0.8497757795004998,0.02926331271159869,0.49779059388394603,0.039436715906343456,1.0,0.22907050605607313,0.35924411301958187,0.2175087606531666,0.9940006499532947,0.43980689815200447,0.0,0.2973191261068886,0.7699068277560176,0.5426703437486069,0.13164315355196798,0.11631036996024642,0.8961836830932153,0.6472384653693564,0.3692937899338901,0.6007481919309986,0.8509009818578688,0.989811383504802,0.37933995268259674,1.0
0.6693214775689907,0.02589568783437724,0.7301118614883583,0.0,0.6182568688610135,0.0035924061500098004,0.845881281684386,0.028923521646497575,0.4974510917242219,0.0392300868736705,1.0,0.22829050439369514,0.35588062711454793,0.21713691445790798,0.9917607478951745,0.43894848062109904,0.0,0.2973271580810101,0.7619337825159233,0.5433494282129939,0.1314940864695086,0.11649454457765936,0.8878896751684684,0.6389942616569019,0.35917895956040885,0.5943641882909032,0.8531143616786498,0.9903154524896346,0.37828873458658746,1.0
0.6688134640473524,0.025661729061985224,0.7304514164181171,0.0,0.6182145538901684,0.0031369213997338706,0.8479913416644643,0.02848306450298232,0.49758464320022816,0.03749488441675625,1.0,0.2291175271199392,0.3541302861361758,0.21737621439991914,0.9945640418989607,0.43909621272002614,0.0,0.29734778711974164,0.7571940952165213,0.544728272156725,0.12963642541624193,0.11567038972244856,0.8897178070583893,0.6381426855780278,0.3647236589857498,0.5980892368613369,0.8544070676180768,0.9916987105851622,0.3755799700481998,1.0
0.6651920954267632,0.025160140632159607,0.7273430582157224,0.0,0.6144323260062927,0.003298922139264222,0.8453642299886458,0.028725300600908242,0.4934198458547244,0.0375296082914655,1.0,0.22905180658920168,0.35367812686388295,0.21698558617805033,0.9938194674059568,0.4382225044984752,0.0,0.29617944780736893,0.7583722188824511,0.5426250759479874,0.12794307165715518,0.11359537212198813,0.8904988102310528,0.6372613369109307,0.35897485997244016,0.5956927694126808,0.8515082113175182,0.9897472713648595,0.3694133623003514,1.0
0.6648687071910228,0.02502155514460534,0.7272391366489113,0.0,0.5584060536099302,0.00305355986552342,0.8445684720183282,0.028427135029065152,0.4917932402817349,0.03708838679037403,1.0,0.22862202883197769,0.35428795964709764,0.216768482214422,0.992944987802893,0.43781046147047364,0.0,0.295232532657268,0.7604339859537226,0.5409238305918542,0.13083899060405416,0.11304064188821256,0.8903525229417747,0.6355453853496574,0.3495322264167488,0.5943245029262175,0.8521120430511904,0.9881592661979675,0.36761581770363855,1.0
0.6669924067259868,0.02483095898680032,0.7284567561518573,0.0,0.5607835504530818,0.0030968724917543474,0.8458417459892057,0.02886762027633268,0.4974232859391103,0.03845797216108173,1.0,0.228932672109125,0.36133517218487976,0.2163280402734657,0.9946462029497747,0.4382022709773259,0.0,0.2957798870983253,0.765280955860985,0.5409205968437613,0.13796547616377144,0.11263650753615345,0.8931703036381968,0.6354496500023892,0.3347006095229548,0.5966519022293031,0.8542655053589413,0.9896275139917388,0.3694072739655489,1.0
0.6637108120673554,0.025007036309050913,0.7250023381619201,0.0,0.5590760329592726,0.0030269153511726936,0.8453487182128584,0.028791892088038448,0.4977711217348756,0.039141354632762866,1.0,0.22913505678783005,0.3595154379682254,0.21667997194442148,0.9919707858528329,0.43901540379205867,0.0,0.2960113123737144,0.7597970678771795,0.5412388895680524,0.13836954208623686,0.11353876730650327,0.8931315985301433,0.6325808430412994,0.3194903416969498,0.5930816755853826,0.8519640221264667,0.989954464812215,0.3646421121260467,1.0
