nose_x,nose_y,leftEye_x,leftEye_y,rightEye_x,rightEye_y,leftEar_x,leftEar_y,rightEar_x,rightEar_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y
0.424579201133343,0.024713352945973644,0.5307242655909958,0.0,0.3434417581047358,0.003072827762157078,0.642032705132678,0.03521524156315665,0.24650070296785762,0.042569010823108204,0.8254411843181196,0.2153326228002903,0.04824210484233289,0.22312351182764337,1.0,0.43940107929781763,0.0,0.4502176928084173,0.6308537286179509,0.42354565362277447,0.37343258773361165,0.43027020744056377,0.7616821845595749,0.6224117468011617,0.21924425363622738,0.625151637741169,0.5942664662933826,0.9935087865191017,0.2948484775369938,1.0
0.425840289432348,0.02455990269509612,0.5297300164615172,0.0,0.347561011784799,0.002305485310753506,0.6404524770971332,0.03449476392655671,0.24065589915235566,0.03990161529998772,0.8297405557410981,0.20891214960883517,0.04353211042791927,0.22870383469634145,1.0,0.43229517499931674,0.0,0.4480984468619731,0.6282140004208733,0.42332054190225243,0.36724590826429576,0.43051639173395967,0.7475504027086644,0.6301008979723949,0.2148636297488267,0.6287877265495343,0.5894284046148085,0.986863596830383,0.27889498794439016,1.0
0.4178108146936513,0.023818850888918185,0.4881632795172431,0.00010951832320278828,0.3423574475582823,0.0,0.5626714815283084,0.03793593955362498,0.23508938272716434,0.037981541609006686,0.8176037048362736,0.20493513649709297,0.047908178131358364,0.22643201879431837,1.0,0.4304168511570597,0.0,0.44332566882986774,0.6292526056224225,0.41977932941894014,0.2980764175234845,0.4235048872426632,0.7597710291327149,0.6271857503818212,0.2047408779256378,0.6506027227329316,0.5885814909061047,0.9877159338218435,0.28123295955203215,1.0
0.4638511604219568,0.026068018392210807,0.5229526143398011,0.002176088482532816,0.3849193059850813,0.0,0.5963672201579783,0.038449031382307715,0.2862884342472707,0.03425001527782911,0.8317934181748367,0.20580797693298972,0.10035561509186845,0.226640315724281,1.0,0.4397713711546402,0.0,0.44523067093472274,0.6593730921074238,0.4220409722600864,0.3305161565803522,0.42412993470137733,0.6757030441288461,0.6367734968104849,0.23602944338551518,0.6449652741680869,0.6186136497005107,0.9804531612032362,0.3018248384037211,1.0
0.46639361773329613,0.026005970908981303,0.525624492533267,0.0017145851926145647,0.39037619975107496,0.0,0.5992342956581466,0.03897643952319795,0.289015698764367,0.037345272918763134,0.8267066600593173,0.21304209942919716,0.09813485482648612,0.22464073244936192,1.0,0.442382335753957,0.0,0.44748891966063264,0.6602983042413906,0.42092765086759015,0.3250425410080444,0.4260232507128756,0.7539088037069661,0.6325416213881107,0.22931124468533184,0.6566070301341697,0.6138966616886193,0.9804663202892023,0.2977502110994003,1.0
0.4627715975805624,0.024496463994547895,0.5230663063931513,0.002182851250976094,0.38375742963919374,0.0,0.5893137450892859,0.03865618785401758,0.2886186336494995,0.03523490385005311,0.8206971222376372,0.21274479605913105,0.08583768686098919,0.22682141880873527,1.0,0.4308045701086105,0.0,0.4464373592782671,0.6635155259814621,0.4227318528450336,0.33527047986755454,0.42382001829887767,0.702275658674079,0.6313206952003321,0.237519650789213,0.648458086850773,0.6059776477439566,0.9762905680539704,0.3004399204832996,1.0
0.448587490393099,0.02360748288453484,0.5151866357738214,0.0,0.3770000728312014,0.0002152817314806504,0.5829662119760435,0.03737546566066102,0.282425930834303,0.03572832173218839,0.8406489891927141,0.20735830220861567,0.08362269047770277,0.22699423940269914,1.0,0.4309479256224819,0.0,0.4471778781580177,0.6600279419066412,0.4214283937876416,0.32243819574166943,0.42444313920088717,0.7624354288211354,0.6211082252209443,0.23782762816711797,0.6458565110038541,0.599419578556765,0.9829618646889723,0.30925425172924226,1.0
0.4461197827926599,0.023749887286804786,0.5115705653779288,0.0,0.3733978024528184,0.000354458950732587,0.5811875117116048,0.037143075578818845,0.27848795763616624,0.035254981086767674,0.8290755884477063,0.20729956582626252,0.08473266865877857,0.2257735889269888,1.0,0.4307324341817674,0.0,0.44764562001123864,0.6576935490647052,0.4219369405013181,0.32625713449290156,0.425983674612438,0.7554481885273286,0.6080982193239014,0.2458173316413051,0.658536784484508,0.6022874056153019,0.9835112682246152,0.30781414941907104,1.0
0.44822899262997445,0.026237996427563158,0.5490775562725807,0.0,0.3753136615049959,0.0030740857255079504,0.598857947429083,0.03654056888486367,0.28111214087734965,0.03839848890945853,0.8253934027099021,0.20873082668291235,0.08309103485068632,0.2248060271937073,1.0,0.432702619836923,0.0,0.4488166822851951,0.6618291889774974,0.42214554827023626,0.3322645669647957,0.42605576455122535,0.7563667249559501,0.6237836388248722,0.27529864238475654,0.6633611949247241,0.6009602912443858,0.9799296725366049,0.31530844644018535,1.0
0.4210040203139027,0.02586463559146693,0.5430677090377526,0.0,0.3369062643876712,0.0006848362626998391,0.5813130736235314,0.033761228641062374,0.23924021182856653,0.03750594516741862,0.8278272715614476,0.2115231451749425,0.04491949211038799,0.2258877444908115,1.0,0.4362124513974167,0.0,0.44853318948491344,0.6490222865684234,0.42484226832656635,0.3096762936027465,0.42876083901427114,0.6591114384482726,0.6556659124925097,0.23411601096844237,0.6841626114131093,0.5869309665081294,0.9961191828048293,0.26647561357614524,1.0
0.4248204323545665,0.025067850342074805,0.5469708259401377,0.0,0.3404136945900986,0.0006818831283427751,0.5869008314948014,0.03362249944614517,0.23984213958259062,0.03816329098134124,0.8365101582155747,0.21039762952483176,0.04045830237543575,0.22571302901144338,1.0,0.43276710129539436,0.0,0.44714793235497724,0.6391342040848802,0.42035981919215276,0.3123482589467734,0.4254866937490564,0.7494075972456825,0.6351078750925496,0.23244651682807407,0.6626811485718457,0.5957103363625904,0.9879825942889183,0.27758650571874655,1.0
